"","DateTime","Lat","Long","hdop","alt","nsats","vdop","temp","ID","X","Y"
"718",2022-04-05 23:52:05,38.522041,-106.004944,1.88,2165,4,2.59,4,"F47304",412396.712705714,4264217.64861016
"719",2022-04-05 21:52:35,38.52232,-106.004883,3.16,2189,5,3.06,7,"F47304",412402.368554462,4264248.54998759
"720",2022-04-05 19:52:35,38.522202,-106.004677,2.46,2182,6,2.98,10,"F47304",412420.183382592,4264235.25985814
"721",2022-04-05 16:25:06,38.522186,-106.004768,1.58,2172,5,2.74,17,"F47304",412412.231142451,4264233.57105259
"722",2022-04-05 14:25:28,38.522381,-106.00486,2.02,2169,6,1.93,25,"F47304",412404.447501486,4264255.29700108
"723",2022-04-05 12:25:31,38.522297,-106.004898,3.33,2183,5,4.03,16,"F47304",412401.033062544,4264246.0120581
"724",2022-04-05 10:25:56,38.522293,-106.005051,3.97,2161,4,4.22,14,"F47304",412387.69058698,4264245.71391424
"725",2022-04-05 08:25:45,38.522388,-106.004921,3.37,2172,3,1,16,"F47304",412399.138378214,4264256.13185455
"726",2022-04-05 06:24:35,38.522312,-106.004883,1.57,2170,4,2.15,11,"F47304",412402.358856529,4264247.6622608
"727",2022-04-05 05:52:09,38.522381,-106.004982,2.76,2163,4,3.73,10,"F47304",412393.812282869,4264255.41318964
"728",2022-04-05 03:51:53,38.52253,-106.004974,1.53,2175,6,2.06,9,"F47304",412394.690315185,4264271.93948224
"729",2022-04-05 01:52:21,38.522358,-106.004913,2.74,2164,5,4.11,10,"F47304",412399.799401148,4264252.79526015
"730",2022-04-04 23:52:42,38.522499,-106.004936,4.76,2183,4,4.96,10,"F47304",412397.965335799,4264268.46334966
"731",2022-04-04 19:51:23,38.52235,-106.004921,1.21,2155,7,1.75,11,"F47304",412399.092311234,4264251.91515225
"732",2022-04-04 18:27:09,38.522522,-106.005112,3.65,2156,4,2.59,15,"F47304",412382.650638322,4264271.18319792
"733",2022-04-04 14:26:13,38.522354,-106.005325,3.89,2143,5,3.74,18,"F47304",412363.878881807,4264252.74384846
"734",2022-04-04 12:25:54,38.522442,-106.004967,2.27,2164,5,4.54,37,"F47304",412395.193844803,4264262.16782032
"735",2022-04-04 10:26:41,38.522354,-106.004929,4.04,2175,3,1,14,"F47304",412398.399768742,4264252.3666346
"736",2022-04-04 06:24:53,38.5224,-106.004936,1.98,2169,4,2.96,2,"F47304",412397.845317187,4264257.47773034
"737",2022-04-04 05:52:33,38.522339,-106.005035,1.35,2174,5,1.6,3,"F47304",412389.141143014,4264250.80310365
"738",2022-04-04 03:52:47,38.522388,-106.005028,5.27,2183,4,3.17,4,"F47304",412389.810769314,4264256.23376306
"739",2022-04-04 01:51:39,38.522255,-106.004974,1.49,2189,6,1.23,5,"F47304",412394.356917962,4264241.42387324
"740",2022-04-03 23:51:34,38.522728,-106.005058,1.54,2178,6,2.41,4,"F47304",412387.607788025,4264293.99072804
"741",2022-04-03 21:51:54,38.522396,-106.005013,3.26,2170,5,2.27,4,"F47304",412391.128077246,4264257.10720297
"742",2022-04-03 19:51:07,38.522305,-106.005249,1.63,2139,5,5.08,3,"F47304",412370.444681103,4264247.23411561
"743",2022-04-03 18:29:37,38.522324,-106.004974,2.04,2165,5,3.81,6,"F47304",412394.440570165,4264249.08051682
"744",2022-04-03 16:28:05,38.522274,-106.005165,3.75,2126,4,6.69,14,"F47304",412377.729708472,4264243.71415284
"745",2022-04-03 14:29:14,38.522449,-106.004822,2.14,2207,4,1,19,"F47304",412407.842538153,4264262.8064919
"746",2022-04-03 12:28:35,38.522385,-106.005325,2.2,2208,5,2,17,"F47304",412363.916477877,4264256.18378991
"747",2022-04-03 10:29:01,38.522511,-106.005043,2.76,2186,4,2.72,27,"F47304",412388.652290498,4264269.89685002
"748",2022-04-03 06:28:11,38.523537,-106.005096,2.87,2149,4,4.38,4,"F47304",412385.276123971,4264383.79830881
"749",2022-04-03 05:52:26,38.523144,-106.005119,2.82,2180,4,4.09,5,"F47304",412382.794622114,4264340.21063077
"750",2022-04-03 01:51:51,38.52282,-106.004982,2.36,2212,5,3.18,9,"F47304",412394.344512756,4264304.12719989
"751",2022-04-02 19:50:04,38.523041,-106.004776,3.11,2168,5,4.2,15,"F47304",412412.570112246,4264328.45447507
"752",2022-04-02 18:30:01,38.523209,-106.005081,1.47,2202,6,2.5,26,"F47304",412386.186008982,4264347.38721552
"753",2022-04-02 16:28:53,38.523155,-106.005035,2.27,2174,5,2.37,30,"F47304",412390.130491313,4264341.3512437
"754",2022-04-02 10:29:01,38.523178,-106.004997,2.29,2180,5,2.39,22,"F47304",412393.470950167,4264343.86726508
"755",2022-04-02 08:29:22,38.523129,-106.004929,4.24,2188,4,8.69,15,"F47304",412399.339307895,4264338.36517375
"756",2022-04-02 06:28:13,38.523182,-106.005104,2.08,2186,4,3.02,0,"F47304",412384.148293347,4264344.41304541
"757",2022-04-02 01:50:56,38.523193,-106.00486,2.39,2188,5,2.92,3,"F47304",412405.431829438,4264345.4012772
"758",2022-04-01 21:49:35,38.52327,-106.004799,2.81,2221,4,4.15,8,"F47304",412410.842715633,4264353.88755944
"759",2022-04-01 19:49:23,38.523247,-106.004929,2.54,2180,6,3.64,13,"F47304",412399.482361719,4264351.45914585
"760",2022-04-01 18:32:46,38.522297,-106.004951,4.44,2164,5,2.81,16,"F47304",412396.412839247,4264246.0625336
"761",2022-04-01 16:32:06,38.522419,-106.005112,2.66,2170,5,3.81,25,"F47304",412382.52574854,4264259.75371502
"762",2022-04-01 12:32:07,38.522491,-106.005318,2.2,2159,4,2.35,17,"F47304",412364.655248926,4264267.93950125
"763",2022-03-31 18:33:31,38.522064,-106.00444,1.91,2188,5,2.46,18,"F47304",412440.676438127,4264219.72094316
"764",2022-03-31 14:32:41,38.522106,-106.004372,2.61,2147,4,2.36,25,"F47304",412446.65517869,4264224.316781
"765",2022-03-31 12:31:56,38.522358,-106.004524,2.25,2165,5,3.98,34,"F47304",412433.710067547,4264252.42486484
"766",2022-03-31 06:31:56,38.521751,-106.003914,2.46,2173,5,3.88,0,"F47304",412486.151058266,4264184.48806536
"767",2022-03-31 03:48:16,38.521637,-106.003319,3.06,2149,4,9.07,2,"F47304",412537.882011623,4264171.27204266
"768",2022-03-31 01:48:23,38.521553,-106.003395,2.64,2160,6,2.36,-1,"F47304",412531.155050101,4264162.02318008
"769",2022-03-30 23:48:35,38.521603,-106.003342,1.34,2162,6,2.35,4,"F47304",412535.835838603,4264167.52107423
"770",2022-03-30 21:48:29,38.521378,-106.003769,2.93,2129,6,4.38,7,"F47304",412498.339729151,4264142.95986825
"771",2022-03-30 19:48:04,38.521095,-106.00412,3.36,2171,4,3.7,8,"F47304",412467.398463744,4264111.89049289
"772",2022-03-30 18:34:38,38.518467,-106.004478,2.29,2202,4,3.08,13,"F47304",412433.005336602,4263820.61310528
"773",2022-03-30 16:34:54,38.518417,-106.004509,2.39,2178,6,2.84,15,"F47304",412430.242214327,4263815.09432637
"774",2022-03-30 14:33:57,38.51857,-106.004402,1.02,2184,6,1.57,21,"F47304",412439.755704107,4263831.9702373
"775",2022-03-30 12:34:22,38.5186,-106.004417,1.56,2178,6,2.86,25,"F47304",412438.484373714,4263835.31348836
"776",2022-03-30 10:33:23,38.5186,-106.004471,2,2198,4,2.8,10,"F47304",412433.776735661,4263835.36489009
"777",2022-03-30 08:34:29,38.518944,-106.004257,1.48,2176,5,2.65,5,"F47304",412452.849649468,4263873.33343104
"778",2022-03-30 06:32:58,38.521675,-106.003944,2.45,2175,5,3.01,4,"F47304",412483.443774919,4264176.08320484
"779",2022-03-30 05:47:35,38.521732,-106.00396,1.92,2168,6,3.26,5,"F47304",412482.118011969,4264182.42348024
"780",2022-03-30 01:46:38,38.522655,-106.00425,3.48,2173,4,4.3,1,"F47304",412457.955539629,4264285.12091222
"781",2022-03-29 23:47:05,38.523197,-106.004295,2.5,2228,4,4.45,3,"F47304",412454.68938742,4264345.30723476
"782",2022-03-29 18:38:09,38.52306,-106.005043,4.59,2176,3,1,13,"F47304",412389.31792408,4264330.81710643
"783",2022-03-29 16:36:59,38.522377,-106.004913,2.36,2180,5,3.62,20,"F47304",412399.822434454,4264254.9036113
"784",2022-03-29 14:36:04,38.522453,-106.004929,1.27,2176,6,1.35,29,"F47304",412398.519786395,4264263.35225382
"785",2022-03-29 12:37:06,38.522163,-106.00515,2.39,2220,5,3.56,23,"F47304",412378.902724978,4264231.38265477
"786",2022-03-29 10:36:01,38.522133,-106.004723,3.52,2185,4,2.52,14,"F47304",412416.089741177,4264227.64701395
"787",2022-03-29 08:36:01,38.522549,-106.004616,2.48,2173,4,3.22,12,"F47304",412425.921541593,4264273.70692902
"788",2022-03-29 06:35:37,38.522675,-106.000839,1.92,2172,5,1.77,9,"F47304",412755.328761951,4264284.0993883
"789",2022-03-29 05:46:35,38.522587,-106.000679,1.97,2156,5,2.29,10,"F47304",412769.170297271,4264274.18264842
"790",2022-03-29 01:45:54,38.5228,-106.000427,2.58,2211,4,2.27,13,"F47304",412791.395120931,4264297.57941543
"791",2022-03-28 23:46:36,38.522137,-106.001328,3.73,2212,3,1,14,"F47304",412712.051018941,4264224.86370424
"792",2022-03-28 21:45:55,38.520306,-106.00177,2.42,2216,6,3.34,16,"F47304",412671.307340753,4264022.10484755
"793",2022-03-28 19:45:23,38.515682,-106.003593,1.47,2222,6,3.18,16,"F47304",412506.787065962,4263510.73143927
"794",2022-03-28 18:38:06,38.515465,-106.003738,1.82,2198,4,2.6,25,"F47304",412493.882958692,4263486.78979185
"795",2022-03-28 16:37:05,38.514988,-106.004356,2.33,2211,4,3.64,39,"F47304",412439.426474973,4263434.44716297
"796",2022-03-28 14:38:08,38.520447,-106.004776,1.49,2187,5,1.49,31,"F47304",412409.425931975,4264040.60909277
"797",2022-03-28 12:36:35,38.517391,-106.005867,1.32,2188,7,2.34,40,"F47304",412310.608672269,4263702.53705529
"798",2022-03-28 10:37:07,38.516762,-106.00605,2.48,2071,4,3.09,29,"F47304",412293.891443928,4263632.91404722
"799",2022-03-28 06:35:46,38.522846,-106.002739,2.04,2165,5,3.01,4,"F47304",412589.905871034,4264304.87840402
"800",2022-03-28 05:45:28,38.522957,-106.00267,1.57,2193,5,3.16,3,"F47304",412596.055096237,4264317.13004408
"801",2022-03-28 03:45:03,38.522831,-106.002609,1.84,2175,5,3.35,2,"F47304",412601.220263651,4264303.09038538
"802",2022-03-28 01:44:59,38.522591,-106.002708,1.52,2170,6,2.08,3,"F47304",412592.299789729,4264276.5526561
"803",2022-03-27 23:46:10,38.522228,-106.002663,2.85,2165,4,2.09,4,"F47304",412595.783532037,4264236.22929742
"804",2022-03-27 19:44:29,38.514748,-106.003494,1.63,2221,5,3.28,17,"F47304",412514.287592836,4263406.99531887
"805",2022-03-27 18:39:30,38.512962,-106.004173,1.88,2211,4,2.62,22,"F47304",412452.927120939,4263209.45651712
"806",2022-03-27 16:39:02,38.511787,-106.003448,2.46,2243,5,3.11,27,"F47304",412514.714412657,4263078.38222393
"807",2022-03-27 14:39:05,38.51186,-106.003532,1.28,2252,6,1.42,34,"F47304",412507.479084297,4263086.56259391
"808",2022-03-27 12:39:30,38.512497,-106.003471,1.6,2237,5,3.14,34,"F47304",412513.568407332,4263157.18970646
"809",2022-03-27 10:38:53,38.518608,-106.004456,1.15,2194,5,1.45,21,"F47304",412435.094105915,4263836.23833778
"810",2022-03-27 08:38:05,38.518688,-106.00444,2.22,2198,5,1.59,14,"F47304",412436.585890196,4263845.1003698
"811",2022-03-27 05:44:58,38.522854,-106.000107,4.12,2181,4,4.51,4,"F47304",412819.355756119,4264303.26822369
"812",2022-03-27 03:44:48,38.522907,-106.000137,4.12,2162,4,3.39,6,"F47304",412816.804502499,4264309.17784688
"813",2022-03-26 23:43:29,38.520672,-106.0009,1.32,2158,5,2.48,5,"F47304",412747.592716862,4264061.8927383
"814",2022-03-26 21:42:58,38.520256,-106.002121,3.22,2173,4,4.76,12,"F47304",412640.647978495,4264016.88984258
"815",2022-03-26 19:43:24,38.517166,-106.003334,1.84,2208,5,4.42,16,"F47304",412531.163162292,4263675.15828874
"816",2022-03-26 12:39:55,38.520405,-106.004112,1.34,2196,5,2.08,35,"F47304",412467.2600916,4264035.31646848
"817",2022-03-26 10:40:11,38.520462,-106.003868,2.96,2177,5,2.69,21,"F47304",412488.600134336,4264041.40936139
"818",2022-03-26 08:39:32,38.521553,-106.002083,2.02,2200,6,2.45,17,"F47304",412645.528530747,4264160.77639912
"819",2022-03-26 05:43:53,38.522938,-106.003983,3.01,2210,5,6.59,11,"F47304",412481.573648206,4264316.27016953
"820",2022-03-26 01:43:30,38.522919,-106.004013,2.94,2165,5,2.1,7,"F47304",412478.935437888,4264314.19036315
"821",2022-03-25 23:43:37,38.519787,-106.006271,2.91,2176,4,5.27,6,"F47304",412278.296276653,4263968.79626979
"822",2022-03-25 21:42:58,38.519157,-106.005119,1.29,2180,6,1.43,7,"F47304",412377.960403585,4263897.78986999
"823",2022-03-25 14:42:05,38.520432,-106.00499,2.08,2173,4,2.14,25,"F47304",412390.75202827,4264039.1484008
"824",2022-03-25 10:41:05,38.518135,-106.005447,1.12,2189,6,1.46,43,"F47304",412348.126574059,4263784.69531737
"825",2022-03-25 03:42:45,38.5233,-106.004791,1.9,2187,4,4.29,4,"F47304",412411.576463129,4264357.2089174
"826",2022-03-25 01:42:26,38.523396,-106.00502,1.47,2194,5,1.79,6,"F47304",412391.73028244,4264368.07973069
"827",2022-03-24 16:44:48,38.520535,-106.005348,6.47,2171,4,5,23,"F47304",412359.667834963,4264050.91890565
"828",2022-03-24 14:43:38,38.52037,-106.004845,1.1,2204,6,1.27,24,"F47304",412403.31743516,4264032.13043009
"829",2022-03-24 12:42:54,38.519367,-106.005997,2.87,2183,4,3.82,27,"F47304",412301.673115974,4263921.92937324
"830",2022-03-24 10:43:01,38.518787,-106.005089,2.56,2194,5,2.83,26,"F47304",412380.127149761,4263856.70395273
"831",2022-03-24 08:42:05,38.51881,-106.005142,2.59,2187,4,3.99,27,"F47304",412375.534588512,4263859.30664947
"832",2022-03-24 05:41:05,38.522816,-106.002708,2.14,2180,4,3.92,2,"F47304",412592.571955917,4264301.51996992
"833",2022-03-24 01:40:35,38.522774,-106.00325,3.47,2151,5,3.46,0,"F47304",412545.273148539,4264297.37459038
"834",2022-03-23 21:41:34,38.522686,-106.003975,1.43,2151,7,2.76,5,"F47304",412481.965822029,4264288.29916328
"835",2022-03-23 12:45:36,38.519566,-106.003944,1.56,2191,5,3.31,27,"F47304",412480.889642535,4263942.05631085
"836",2022-03-23 10:44:08,38.518314,-106.004059,3.48,2202,4,5.33,21,"F47304",412469.347882781,4263803.23657322
"837",2022-03-23 08:43:53,38.518272,-106.00386,1.21,2194,6,1.59,9,"F47304",412486.6456111,4263798.38667795
"838",2022-03-23 06:44:07,38.521526,-106.003708,2.57,2176,4,5.25,-2,"F47304",412503.836610357,4264159.32478475
"839",2022-03-23 01:40:05,38.523029,-106.004509,2.22,2126,5,2.54,0,"F47304",412435.830794901,4264326.86867239
"840",2022-03-22 19:39:35,38.522846,-106.004539,2.29,2165,5,3.22,7,"F47304",412432.99383343,4264306.59048027
"841",2022-03-22 18:47:05,38.522778,-106.004883,3.26,2175,5,3.64,7,"F47304",412402.92376401,4264299.3723483
"842",2022-03-22 16:48:10,38.518181,-106.004242,3.07,2203,4,4.13,16,"F47304",412453.233046872,4263788.65226939
"843",2022-03-22 14:46:35,38.518105,-106.004318,1.6,2193,5,1.66,20,"F47304",412446.515373792,4263780.29120217
"844",2022-03-22 12:46:53,38.517597,-106.003342,1.47,2202,6,2.02,13,"F47304",412530.987338497,4263722.99213188
"845",2022-03-22 10:47:26,38.517918,-106.003159,2.83,2204,4,2.44,8,"F47304",412547.329643616,4263758.43815182
"846",2022-03-22 05:40:17,38.521412,-106.002449,4.47,2188,5,6.77,0,"F47304",412613.452006276,4264145.47786141
"847",2022-03-22 03:39:37,38.52121,-106.002472,1.8,2165,6,1.2,0,"F47304",412611.202699778,4264123.08461802
"848",2022-03-22 01:40:04,38.520218,-106.002884,4.15,2217,4,8.66,1,"F47304",412574.086358476,4264013.39803526
"849",2022-03-21 16:48:36,38.517376,-106.004906,3.5,2205,5,2.37,11,"F47304",412394.370419211,4263699.95695885
"850",2022-03-21 14:48:05,38.517399,-106.004982,3.02,2196,5,2.56,8,"F47304",412387.772623343,4263702.58154978
"851",2022-03-21 10:47:44,38.522327,-106.004829,3.42,2153,4,3.2,7,"F47304",412407.084435499,4264249.27532416
"852",2022-03-21 06:48:05,38.522472,-106.003708,2.12,2181,4,2.4,10,"F47304",412504.982041678,4264264.29846363
"853",2022-03-21 03:37:43,38.523418,-106.000389,3.95,2121,5,3.06,6,"F47304",412795.453536878,4264366.12027025
"854",2022-03-21 01:38:50,38.522823,-106.000053,5.34,2151,5,8.13,9,"F47304",412824.025716321,4264299.77710312
"855",2022-03-20 21:37:31,38.517956,-106.000969,3.61,2189,4,2.91,6,"F47304",412738.298172169,4263760.5751764
"856",2022-03-20 19:37:54,38.516518,-106.00106,1.52,2150,5,2.23,12,"F47304",412728.628486446,4263601.09278778
"857",2022-03-20 12:49:58,38.511974,-106.003029,3.45,2252,4,3.76,30,"F47304",412551.471856554,4263098.73446045
"858",2022-03-20 10:50:30,38.512096,-106.003067,2.06,2238,4,2.73,17,"F47304",412548.306363372,4263112.30838856
"859",2022-03-20 05:37:59,38.523483,-105.999611,2.04,2179,6,4.38,4,"F47304",412863.352236566,4264372.59573217
"860",2022-03-20 03:37:53,38.523163,-105.999527,4.72,2170,5,2.04,4,"F47304",412870.288873927,4264337.00709457
"861",2022-03-20 01:37:44,38.523254,-105.999573,4.15,2176,4,7.13,8,"F47304",412866.388651437,4264347.14855946
"862",2022-03-19 21:36:23,38.522842,-106.000954,1.25,2174,5,2.59,7,"F47304",412745.505458965,4264302.73976489
"863",2022-03-19 19:37:16,38.522438,-106.00209,3.24,2174,3,1,13,"F47304",412645.988150041,4264258.98779877
"864",2022-03-19 18:52:30,38.521103,-106.002655,3.91,2174,4,3.87,15,"F47304",412595.120197001,4264111.38514853
"865",2022-03-19 12:50:59,38.519794,-106.002373,2.27,2186,4,2.34,33,"F47304",412618.120879693,4263965.86300199
"866",2022-03-19 10:50:34,38.518597,-106.002594,0.96,2197,8,1.26,39,"F47304",412597.407108808,4263833.24692852
"867",2022-03-19 08:50:45,38.518169,-106.003052,1.42,2174,5,4.28,15,"F47304",412556.961517852,4263786.18884133
"868",2022-03-19 06:51:00,38.522682,-106.003281,2.35,2189,5,2.45,0,"F47304",412542.459422532,4264287.19520749
"869",2022-03-19 05:35:39,38.5229,-106.003365,2.04,2180,5,3.86,-2,"F47304",412535.400716449,4264311.46563351
"870",2022-03-19 03:36:59,38.52319,-106.003372,2.39,2172,6,1.83,1,"F47304",412535.141530422,4264343.65238647
"871",2022-03-19 01:35:53,38.522797,-106.002548,2.89,2187,5,6.59,4,"F47304",412606.496718102,4264299.25958779
"872",2022-03-18 21:35:10,38.521622,-106.003815,1.89,2185,4,2.92,3,"F47304",412494.625140521,4264170.0792889
"873",2022-03-18 19:35:23,38.519802,-106.005577,2.04,2130,4,7.49,7,"F47304",412338.815350916,4263969.79916948
"874",2022-03-18 18:54:15,38.517445,-106.005836,4.19,2187,4,6.18,10,"F47304",412313.37676677,4263708.49965718
"875",2022-03-18 16:52:36,38.518974,-106.006104,3.29,2190,4,3.25,14,"F47304",412291.868159463,4263878.42182889
"876",2022-03-18 14:52:34,38.519234,-106.005836,1.15,2185,6,1.48,27,"F47304",412315.54733375,4263907.01744276
"877",2022-03-18 10:52:43,38.518635,-106.004723,1.39,2197,5,2.57,14,"F47304",412411.850176076,4263839.48860367
"878",2022-03-18 08:52:36,38.51878,-106.00444,1.71,2195,6,1.9,10,"F47304",412436.69735843,4263855.3092215
"879",2022-03-18 06:52:35,38.522114,-106.003136,2.12,2196,6,1.58,0,"F47304",412554.412230079,4264224.02875425
"880",2022-03-18 05:35:06,38.52293,-106.002754,1.38,2153,6,3.49,2,"F47304",412588.699884589,4264314.21378944
"881",2022-03-18 03:35:29,38.522812,-106.002701,1.94,2171,4,2.18,4,"F47304",412593.177331122,4264301.06945469
"882",2022-03-17 19:35:29,38.519619,-106.004074,1.4,2187,5,1.49,7,"F47304",412469.620784887,4263948.06119011
"883",2022-03-17 18:55:45,38.518852,-106.004448,2.34,2184,3,1,7,"F47304",412436.08716917,4263863.30637281
"884",2022-03-17 16:54:04,38.517853,-106.004944,1.8,2199,5,2.47,16,"F47304",412391.635794981,4263752.9238162
"885",2022-03-17 14:53:43,38.516842,-106.004654,3.29,2210,5,1.72,23,"F47304",412415.692654421,4263640.46129512
"886",2022-03-17 12:55:05,38.516628,-106.004715,1.19,2203,6,2.66,16,"F47304",412410.115293152,4263616.77270375
"887",2022-03-17 08:53:20,38.517246,-106.003693,2.52,2195,4,2.23,3,"F47304",412499.962321474,4263684.37695408
"888",2022-03-17 06:54:29,38.518166,-106.003265,2.29,2202,4,5.24,3,"F47304",412538.388761434,4263786.05843506
"889",2022-03-17 05:34:59,38.519314,-106.00116,2.7,2175,6,4.29,3,"F47304",412723.286927546,4263911.44786513
"890",2022-03-17 03:35:29,38.523102,-106.001289,2.9,2173,6,1.7,3,"F47304",412716.616448584,4264331.90871846
"891",2022-03-16 23:34:53,38.52261,-106.000877,3.5,2149,5,3.27,9,"F47304",412751.93768522,4264276.92265334
"892",2022-03-16 21:33:34,38.522335,-106.0019,2.06,2160,5,2.82,9,"F47304",412662.426688666,4264247.37789612
"893",2022-03-16 19:33:07,38.519619,-106.002571,1.93,2165,5,2.23,9,"F47304",412600.648185904,4263946.63209467
"894",2022-03-16 18:57:13,38.51712,-106.000938,2.04,2190,5,3.5,9,"F47304",412739.991380725,4263667.77842006
"895",2022-03-16 16:56:59,38.51704,-106.002785,2.15,2193,4,2.33,15,"F47304",412578.872688556,4263660.65474822
"896",2022-03-16 14:56:05,38.517658,-106.003235,1.05,2189,6,1.81,19,"F47304",412540.389382657,4263729.65930906
"897",2022-03-16 12:55:34,38.517818,-106.003296,2.44,2186,5,1.93,19,"F47304",412535.265059012,4263747.47182575
"898",2022-03-16 08:55:10,38.51815,-106.002991,3.97,2183,4,5.32,20,"F47304",412562.256449379,4263784.02250947
"899",2022-03-16 06:56:33,38.522297,-106.001854,1.59,2173,5,4.16,6,"F47304",412666.390764544,4264243.1175187
"900",2022-03-16 05:34:05,38.522739,-106.002846,2.97,2183,4,3.63,3,"F47304",412580.448874464,4264293.1067465
"901",2022-03-16 03:34:34,38.52298,-106.002754,1.63,2161,6,1.64,6,"F47304",412588.760369076,4264319.76208165
"902",2022-03-16 01:34:24,38.522858,-106.002663,1.82,2173,4,3.21,7,"F47304",412596.545560451,4264306.13777404
"903",2022-03-15 23:33:26,38.523178,-106.003578,2.63,2180,4,3.28,10,"F47304",412517.169376884,4264342.51670234
"904",2022-03-15 21:33:35,38.521542,-106.003899,1.63,2178,6,2.17,12,"F47304",412487.205571816,4264161.28193614
"905",2022-03-15 19:33:44,38.519756,-106.005272,1.15,2097,7,1.44,12,"F47304",412365.348565948,4263964.40413155
"906",2022-03-15 16:57:57,38.517025,-106.006027,3.35,2199,5,4.08,32,"F47304",412296.215744639,4263662.07611373
"907",2022-03-15 14:57:59,38.517384,-106.006386,2.65,2192,5,3.51,26,"F47304",412265.353780022,4263702.25514556
"908",2022-03-15 12:58:00,38.517162,-106.004715,2.38,2190,5,5.21,26,"F47304",412410.762444448,4263676.028413
"909",2022-03-15 10:56:35,38.518314,-106.004204,3.24,2176,5,3.98,36,"F47304",412456.706953057,4263803.37455311
"910",2022-03-15 08:56:18,38.519176,-106.003876,1.99,2200,4,2.97,11,"F47304",412486.345430237,4263898.71495981
"911",2022-03-15 06:56:04,38.52182,-106.002731,1.43,2185,5,2.11,-2,"F47304",412589.362161692,4264191.01985745
"912",2022-03-15 05:32:23,38.521812,-106.002708,1.45,2175,6,2.71,-1,"F47304",412591.357500356,4264190.11027456
"913",2022-03-15 03:33:03,38.523201,-106.003151,7.14,2174,4,6.78,2,"F47304",412554.42006139,4264344.66288442
"914",2022-03-15 01:32:53,38.522713,-106.002609,1.97,2160,6,3.55,1,"F47304",412601.077541487,4264289.9964163
"915",2022-03-14 23:32:20,38.5247,-106.002625,1.25,2189,6,1.76,7,"F47304",412602.086149434,4264510.50077718
"916",2022-03-14 21:32:46,38.523254,-106.004402,5.12,2217,5,6.82,8,"F47304",412445.430949459,4264351.73413457
"917",2022-03-14 19:31:07,38.5233,-106.00499,3.94,2190,4,3.33,11,"F47304",412394.229073153,4264357.39843372
"918",2022-03-14 18:58:36,38.523129,-106.004967,2.52,2155,4,2,10,"F47304",412396.026733112,4264338.40136482
"919",2022-03-14 16:59:35,38.523159,-106.004791,2.43,2191,5,3.6,24,"F47304",412411.405549256,4264341.56273045
"920",2022-03-14 14:59:51,38.522861,-106.005005,3.63,2200,5,5.09,23,"F47304",412392.38923322,4264308.69870618
"921",2022-03-14 10:58:03,38.52224,-106.004898,3.05,2141,5,3.91,20,"F47304",412400.963963809,4264239.68700477
"922",2022-03-14 08:58:24,38.522472,-106.004814,2.25,2208,4,4.42,14,"F47304",412408.56780861,4264265.35108832
"923",2022-03-14 06:58:42,38.522579,-106.004257,1.31,2189,5,1.89,2,"F47304",412457.253250939,4264276.6941698
"924",2022-03-14 05:30:43,38.523003,-106.004013,1.85,2178,7,2.38,3,"F47304",412479.037179455,4264323.51149488
"925",2022-03-14 03:30:54,38.522694,-106.003975,1.46,2186,5,1.23,4,"F47304",412481.975511277,4264289.18689007
"926",2022-03-14 01:30:53,38.522842,-106.002686,1.66,2171,6,2.56,8,"F47304",412594.521220094,4264304.38417607
"927",2022-03-13 23:30:35,38.521618,-106.003845,1.4,2171,4,2.27,7,"F47304",412492.005051669,4264169.66396534
"928",2022-03-13 21:30:35,38.521591,-106.003876,1.74,2179,4,2.67,7,"F47304",412489.269934507,4264166.69737996
"929",2022-03-13 17:01:07,38.517048,-106.00473,1.49,2242,5,3.35,14,"F47304",412409.316582561,4263663.39259936
"930",2022-03-13 15:00:24,38.517117,-106.005302,2.92,2202,4,3.53,32,"F47304",412359.533087366,4263671.59401741
"931",2022-03-13 13:01:14,38.517921,-106.00605,7.42,2192,5,3.69,29,"F47304",412295.297909568,4263761.5233702
"932",2022-03-13 11:00:05,38.518818,-106.005043,1.23,2175,6,1.66,30,"F47304",412384.17493231,4263860.10007822
"933",2022-03-13 06:59:35,38.522644,-106.003044,1.34,2166,5,2.5,-1,"F47304",412563.073572492,4264282.75318951
"934",2022-03-13 05:30:35,38.522705,-106.002998,2.65,2147,5,3.61,-1,"F47304",412567.157366404,4264289.47837977
"935",2022-03-13 03:31:10,38.522797,-106.002983,1.92,2177,6,1.08,0,"F47304",412568.576285588,4264299.67297918
"936",2022-03-13 00:29:59,38.522484,-106.00296,1.46,2155,5,2.33,2,"F47304",412570.202565941,4264264.9188093
"937",2022-03-12 22:30:29,38.519688,-106.001663,3.24,2177,6,1.39,3,"F47304",412679.888490507,4263953.42641836
"938",2022-03-12 20:29:36,38.517124,-106.000015,1.05,2187,6,3.71,5,"F47304",412820.463571086,4263667.34717588
"939",2022-03-12 18:30:05,38.516823,-106.000565,1.75,2193,6,2.58,9,"F47304",412772.151166501,4263634.46785919
"940",2022-03-12 10:01:04,38.519405,-106.003311,1.41,2182,5,2.88,27,"F47304",412535.878027694,4263923.58876225
"941",2022-03-12 06:00:32,38.521645,-106.003723,2,2191,5,2.72,-4,"F47304",412502.673074009,4264172.54398633
"942",2022-03-12 04:30:05,38.52261,-106.003212,1.62,2171,6,2.57,-2,"F47304",412548.387260606,4264279.14006304
